Conventions,G,BADC-CSV,1
title,G,uk-mean-wind-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point series
collection_name,G,midas-open
collection_version_number,G,dataset-version-202507
history,G,Created 2025-06-24
last_revised_date,G,2025-06-24
observation_station,G,kew-gardens
historic_county_name,G,greater-london
authority,G,Met Office
authority_comments,G,The authority is the latest organisation which owned the station
authority_comments,G,Closed stations without an authority listed have the authority set to NA
midas_station_id,G,00723
location,G,51.482,-0.294
height,G,6,m
date_valid,G,2013-01-01 00:00:00,2013-12-31 23:59:59
midas_qc_version_number,G,1
comments,G,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
comments,G,This file contains station observations
comments,G,missing values are identified with the missing data flag
missing_value,G,NA
coordinate_variable,ob_end_time,t
long_name,ob_end_time,Date at end of observation period,s
type,ob_end_time,char
comments,ob_end_time,Date and time (YYYY-MM-DD HH:MM:SS) at the end of the observation period
long_name,id,station identifier,1
type,id,char
comments,id,a station may have more than one id assigned to it designated by the id_type
long_name,id_type,identifier type,1
type,id_type,char
comments,id_type,a station may have more than one id assigned to it defined by id_type
long_name,ob_hour_count,Observation hour count,hours
type,ob_hour_count,int
long_name,version_num,midas qc version number,1
type,version_num,int
comments,version_num,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
long_name,met_domain_name,message type,1
type,met_domain_name,char
comments,met_domain_name,message type (see MIDAS documentation)
long_name,src_id,unique source identifier or station site number,1
type,src_id,int
comments,src_id,unique source identifier or station site number
long_name,rec_st_ind,state indicator for the record,1
type,rec_st_ind,int
comments,rec_st_ind,state indicator for the current stage in the life of the record (see MIDAS documentation)
long_name,mean_wind_dir,Mean wind direciton,deg true
type,mean_wind_dir,int
long_name,mean_wind_speed,Mean wind speed,knots
type,mean_wind_speed,float
long_name,max_gust_dir,Direction of maximum wind gust,deg true
type,max_gust_dir,int
long_name,max_gust_speed,Speed of maximum wind gust,knots
type,max_gust_speed,float
long_name,max_gust_ctime,Clock time of maximum gust HHMM,s
type,max_gust_ctime,char
long_name,mean_wind_dir_q,QC code: Mean wind direction,1
type,mean_wind_dir_q,int
long_name,mean_wind_speed_q,QC code: Mean wind speed,1
type,mean_wind_speed_q,int
long_name,max_gust_dir_q,QC code: Direction of maximum wind gust,1
type,max_gust_dir_q,int
long_name,max_gust_speed_q,QC code: Speed of maximum wind gust,1
type,max_gust_speed_q,int
long_name,max_gust_ctime_q,QC code: Clock time of maximum gust HHMM,1
type,max_gust_ctime_q,int
long_name,mean_wind_dir_j,Descriptor: Mean wind direction,1
type,mean_wind_dir_j,char
long_name,mean_wind_speed_j,Descriptor: Mean wind speed,1
type,mean_wind_speed_j,char
long_name,max_gust_dir_j,Descriptor: Direction of maximum wind gust,1
type,max_gust_dir_j,char
long_name,max_gust_speed_j,Descriptor: Speed of maximum wind gust,1
type,max_gust_speed_j,char
long_name,meto_stmp_time,Met Office receipt stamp time,s
type,meto_stmp_time,char
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS)
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS,minutes
type,midas_stmp_etime,int
data
ob_end_time,id_type,id,ob_hour_count,met_domain_name,version_num,src_id,rec_st_ind,mean_wind_dir,mean_wind_speed,max_gust_dir,max_gust_speed,max_gust_ctime,mean_wind_dir_q,mean_wind_speed_q,max_gust_dir_q,max_gust_speed_q,max_gust_ctime_q,mean_wind_dir_j,mean_wind_speed_j,max_gust_dir_j,max_gust_speed_j,meto_stmp_time,midas_stmp_etime
2013-01-01 18:00:00,WIND,526001,1,AWSHRLY,1,723,1011,240.0,4.0,260.0,11.0,1737.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-01 18:05:00,0.0
2013-01-01 19:00:00,WIND,526001,1,AWSHRLY,1,723,1011,240.0,5.0,260.0,12.0,1800.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-01 19:04:00,0.0
2013-01-01 20:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,6.0,270.0,14.0,1916.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-01 20:05:00,0.0
2013-01-01 21:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,7.0,280.0,15.0,2020.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-01 21:07:00,0.0
2013-01-01 22:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,5.0,250.0,11.0,2148.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-01 22:07:00,0.0
2013-01-01 23:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,4.0,270.0,10.0,2150.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-01 23:05:00,0.0
2013-01-02 00:00:00,WIND,526001,1,AWSHRLY,1,723,1011,220.0,3.0,250.0,9.0,2301.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 00:04:00,0.0
2013-01-02 01:00:00,WIND,526001,1,AWSHRLY,1,723,1011,220.0,3.0,260.0,6.0,12.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 01:04:00,0.0
2013-01-02 02:00:00,WIND,526001,1,AWSHRLY,1,723,1011,210.0,3.0,220.0,6.0,141.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 02:04:00,0.0
2013-01-02 03:00:00,WIND,526001,1,AWSHRLY,1,723,1011,200.0,3.0,220.0,6.0,227.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 03:04:00,0.0
2013-01-02 04:00:00,WIND,526001,1,AWSHRLY,1,723,1011,210.0,3.0,200.0,6.0,324.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 04:04:00,0.0
2013-01-02 05:00:00,WIND,526001,1,AWSHRLY,1,723,1011,200.0,3.0,180.0,6.0,435.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 05:04:00,0.0
2013-01-02 06:00:00,WIND,526001,1,AWSHRLY,1,723,1011,200.0,3.0,230.0,6.0,453.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 06:04:00,0.0
2013-01-02 07:00:00,WIND,526001,1,AWSHRLY,1,723,1011,200.0,3.0,220.0,6.0,649.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 07:04:00,0.0
2013-01-02 08:00:00,WIND,526001,1,AWSHRLY,1,723,1011,200.0,2.0,230.0,5.0,657.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 08:04:00,0.0
2013-01-02 09:00:00,WIND,526001,1,AWSHRLY,1,723,1011,200.0,2.0,240.0,4.0,849.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 09:06:00,0.0
2013-01-02 10:00:00,WIND,526001,1,AWSHRLY,1,723,1011,200.0,2.0,210.0,5.0,932.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 10:04:00,0.0
2013-01-02 11:00:00,WIND,526001,1,AWSHRLY,1,723,1011,210.0,3.0,230.0,7.0,1037.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 11:05:00,0.0
2013-01-02 12:00:00,WIND,526001,1,AWSHRLY,1,723,1011,210.0,3.0,210.0,7.0,1145.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 12:04:00,0.0
2013-01-02 13:00:00,WIND,526001,1,AWSHRLY,1,723,1011,220.0,4.0,240.0,9.0,1241.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 13:05:00,0.0
2013-01-02 14:00:00,WIND,526001,1,AWSHRLY,1,723,1011,210.0,4.0,200.0,14.0,1346.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 14:05:00,0.0
2013-01-02 15:00:00,WIND,526001,1,AWSHRLY,1,723,1011,220.0,5.0,200.0,12.0,1350.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 16:37:00,0.0
2013-01-02 16:00:00,WIND,526001,1,AWSHRLY,1,723,1011,210.0,4.0,220.0,9.0,1502.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 16:41:00,0.0
2013-01-02 17:00:00,WIND,526001,1,AWSHRLY,1,723,1011,220.0,3.0,220.0,8.0,1629.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 17:05:00,0.0
2013-01-02 18:00:00,WIND,526001,1,AWSHRLY,1,723,1011,230.0,3.0,230.0,9.0,1728.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 18:04:00,0.0
2013-01-02 19:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,5.0,270.0,11.0,1751.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 19:04:00,0.0
2013-01-02 20:00:00,WIND,526001,1,AWSHRLY,1,723,1011,240.0,5.0,250.0,13.0,1934.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 20:04:00,0.0
2013-01-02 21:00:00,WIND,526001,1,AWSHRLY,1,723,1011,240.0,5.0,250.0,11.0,2010.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 21:07:00,0.0
2013-01-02 22:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,6.0,270.0,16.0,2131.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 22:07:00,0.0
2013-01-02 23:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,5.0,260.0,13.0,2240.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-02 23:04:00,0.0
2013-01-03 00:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,7.0,250.0,13.0,2324.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 00:04:00,0.0
2013-01-03 01:00:00,WIND,526001,1,AWSHRLY,1,723,1011,270.0,7.0,280.0,18.0,0.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 01:04:00,0.0
2013-01-03 02:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,5.0,260.0,11.0,129.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 02:05:00,0.0
2013-01-03 03:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,5.0,260.0,14.0,245.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 03:04:00,0.0
2013-01-03 04:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,4.0,250.0,11.0,339.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 04:05:00,0.0
2013-01-03 05:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,4.0,250.0,10.0,402.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 05:04:00,0.0
2013-01-03 06:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,4.0,240.0,10.0,500.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 06:04:00,0.0
2013-01-03 07:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,4.0,230.0,11.0,624.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 07:04:00,0.0
2013-01-03 08:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,5.0,280.0,12.0,726.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 08:05:00,0.0
2013-01-03 09:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,5.0,260.0,15.0,821.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 09:06:00,0.0
2013-01-03 10:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,6.0,250.0,15.0,934.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 10:06:00,0.0
2013-01-03 11:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,6.0,250.0,15.0,1006.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 11:06:00,0.0
2013-01-03 12:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,5.0,250.0,13.0,1129.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 12:04:00,0.0
2013-01-03 13:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,5.0,280.0,13.0,1227.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 13:04:00,0.0
2013-01-03 14:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,6.0,250.0,13.0,1341.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 14:04:00,0.0
2013-01-03 15:00:00,WIND,526001,1,AWSHRLY,1,723,1011,270.0,6.0,280.0,13.0,1447.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 15:05:00,0.0
2013-01-03 16:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,6.0,280.0,13.0,1457.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 16:05:00,0.0
2013-01-03 17:00:00,WIND,526001,1,AWSHRLY,1,723,1011,240.0,4.0,300.0,13.0,1553.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 17:04:00,0.0
2013-01-03 18:00:00,WIND,526001,1,AWSHRLY,1,723,1011,240.0,4.0,290.0,11.0,1704.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 18:04:00,0.0
2013-01-03 19:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,5.0,270.0,12.0,1808.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 19:06:00,0.0
2013-01-03 20:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,5.0,250.0,14.0,1934.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 20:06:00,0.0
2013-01-03 21:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,7.0,260.0,16.0,2048.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 21:06:00,0.0
2013-01-03 22:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,7.0,250.0,15.0,2107.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 22:07:00,0.0
2013-01-03 23:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,6.0,260.0,17.0,2211.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-03 23:05:00,0.0
2013-01-04 00:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,6.0,240.0,17.0,2339.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 00:04:00,0.0
2013-01-04 01:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,6.0,260.0,16.0,25.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 01:04:00,0.0
2013-01-04 02:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,5.0,270.0,14.0,117.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 02:06:00,0.0
2013-01-04 03:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,6.0,260.0,14.0,248.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 03:04:00,0.0
2013-01-04 04:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,5.0,250.0,12.0,334.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 04:04:00,0.0
2013-01-04 05:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,6.0,250.0,14.0,444.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 05:04:00,0.0
2013-01-04 06:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,6.0,250.0,13.0,502.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 06:04:00,0.0
2013-01-04 07:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,8.0,260.0,17.0,629.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 07:04:00,0.0
2013-01-04 08:00:00,WIND,526001,1,AWSHRLY,1,723,1011,270.0,7.0,280.0,18.0,653.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 08:04:00,0.0
2013-01-04 09:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,6.0,260.0,17.0,822.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 09:06:00,0.0
2013-01-04 10:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,5.0,280.0,12.0,932.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 10:04:00,0.0
2013-01-04 11:00:00,WIND,526001,1,AWSHRLY,1,723,1011,270.0,5.0,250.0,11.0,1022.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 11:04:00,0.0
2013-01-04 12:00:00,WIND,526001,1,AWSHRLY,1,723,1011,270.0,8.0,280.0,18.0,1147.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 12:04:00,0.0
2013-01-04 13:00:00,WIND,526001,1,AWSHRLY,1,723,1011,270.0,8.0,270.0,16.0,1228.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 13:04:00,0.0
2013-01-04 14:00:00,WIND,526001,1,AWSHRLY,1,723,1011,270.0,8.0,270.0,19.0,1252.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 14:04:00,0.0
2013-01-04 15:00:00,WIND,526001,1,AWSHRLY,1,723,1011,270.0,6.0,280.0,15.0,1411.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 15:04:00,0.0
2013-01-04 16:00:00,WIND,526001,1,AWSHRLY,1,723,1011,280.0,6.0,300.0,15.0,1525.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 16:04:00,0.0
2013-01-04 17:00:00,WIND,526001,1,AWSHRLY,1,723,1011,270.0,5.0,280.0,12.0,1614.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 17:05:00,0.0
2013-01-04 18:00:00,WIND,526001,1,AWSHRLY,1,723,1011,270.0,5.0,260.0,11.0,1733.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 18:04:00,0.0
2013-01-04 19:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,5.0,280.0,11.0,1755.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 19:04:00,0.0
2013-01-04 20:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,5.0,280.0,13.0,1945.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 20:04:00,0.0
2013-01-04 21:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,4.0,280.0,10.0,1950.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 21:07:00,0.0
2013-01-04 22:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,5.0,260.0,12.0,2134.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 22:10:00,0.0
2013-01-04 23:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,5.0,260.0,11.0,2218.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-04 23:05:00,0.0
2013-01-05 00:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,5.0,250.0,12.0,2303.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-05 00:04:00,0.0
2013-01-05 01:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,5.0,270.0,12.0,43.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-05 01:04:00,0.0
2013-01-05 02:00:00,WIND,526001,1,AWSHRLY,1,723,1011,260.0,5.0,240.0,12.0,143.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-05 02:05:00,0.0
2013-01-05 03:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,4.0,270.0,10.0,150.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-05 03:04:00,0.0
2013-01-05 04:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,4.0,280.0,12.0,251.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-05 04:04:00,0.0
2013-01-05 05:00:00,WIND,526001,1,AWSHRLY,1,723,1011,250.0,3.0,260.0,6.0,417.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-05 05:04:00,0.0
2013-01-05 06:00:00,WIND,526001,1,AWSHRLY,1,723,1011,230.0,2.0,260.0,5.0,459.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-05 06:10:00,0.0
2013-01-05 07:00:00,WIND,526001,1,AWSHRLY,1,723,1011,230.0,2.0,250.0,6.0,612.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-05 07:04:00,0.0
2013-01-05 08:00:00,WIND,526001,1,AWSHRLY,1,723,1011,170.0,1.0,180.0,3.0,716.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-05 08:05:00,0.0
2013-01-05 09:00:00,WIND,526001,1,AWSHRLY,1,723,1011,220.0,1.0,200.0,4.0,834.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-05 09:06:00,0.0
2013-01-05 10:00:00,WIND,526001,1,AWSHRLY,1,723,1011,210.0,2.0,210.0,6.0,941.0,6,6,6,6,6,NA,NA,NA,NA,2013-01-05 10:04:00,0.0
