IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
4111.0,2011-01-01,2011,00:06:29,0,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,E10 6PR,E10,100022544862.0,22838000.0,E09000031,WALTHAM FOREST,Waltham Forest,E05013888,Grove Green,Grove Green,538366.0,186822.0,538350,186850,51.5633106,-0.005186971,London,Leyton,241.0,Leyton,,,1.0,1.0,1,60,260,5.0
471111.0,2011-01-01,2011,18:35:09,18,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,N10 2HE,N10,200075551.0,20027415.0,E09000003,BARNET,Barnet,E05013640,Friern Barnet,Friern Barnet,528611.0,190944.0,528650,190950,51.60266119,-0.144331842,London,Finchley,401.0,Finchley,789.0,Finchley,1.0,2.0,2,60,260,1.0
623111.0,2011-01-02,2011,01:59:01,1,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,NW3 2JP,NW3,,,E09000007,CAMDEN,Camden,E05013658,Gospel Oak,Gospel Oak,527877.0,185722.0,527850,185750,51.55589943,-0.156823755,London,Kentish Town,313.0,Kentish Town,334.0,Kentish Town,1.0,2.0,2,66,286,1.0
907111.0,2011-01-02,2011,17:07:03,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,SE16 5EN,SE16,,,E09000028,SOUTHWARK,Southwark,E05000552,Surrey Docks,Surrey Docks,536479.0,180257.0,536450,180250,51.50477534,-0.034936261,London,Deptford,399.0,Deptford,,,1.0,1.0,1,60,260,3.0
1064111.0,2011-01-02,2011,23:53:20,23,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,RM11 1ET,RM11,100023213216.0,21300425.0,E09000016,HAVERING,Havering,E05013976,Hylands & Harrow Lodge,Hylands & Harrow Lodge,553152.0,187026.0,553150,187050,51.5613255,0.208053787,London,Hornchurch,374.0,Hornchurch,,,1.0,1.0,1,60,260,2.0
1249111.0,2011-01-03,2011,13:57:30,13,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,KT3 5JQ,KT3,100021772276.0,21800062.0,E09000021,KINGSTON UPON THAMES,Kingston Upon thames,E05013942,Old Malden,Old Malden,521166.0,167145.0,521150,167150,51.39041814,-0.259942653,London,New Malden,267.0,New Malden,,,1.0,1.0,1,60,260,1.0
1575111.0,2011-01-04,2011,08:18:01,8,Fire,Secondary Fire,,Outdoor,Landfill site ,Correct incident location,UB7 0AE,UB7,100023420429.0,21401002.0,E09000017,HILLINGDON,Hillingdon,E05013570,Heathrow Villages,Heathrow Villages,507250.0,178250.0,507250,178250,51.49303338,-0.456505663,London,Hayes,740.0,Feltham,,,1.0,2.0,2,153,663,1.0
1609111.0,2011-01-04,2011,10:31:03,10,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,CR0 1TR,CR0,100020589040.0,20500770.0,E09000008,CROYDON,Croydon,E05011468,Fairfield,Fairfield,532178.0,165349.0,532150,165350,51.37182295,-0.102430932,London,Croydon,212.0,Croydon,,,1.0,1.0,1,60,260,1.0
1787111.0,2011-01-04,2011,17:23:08,17,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,In street close to gazetteer location,NW3 2JR,NW3,,,E09000007,CAMDEN,Camden,E05013658,Gospel Oak,Gospel Oak,528062.0,185712.0,528050,185750,51.55576766,-0.154160331,London,Kentish Town,202.0,Kentish Town,476.0,Kentish Town,1.0,2.0,2,93,403,1.0
1878111.0,2011-01-04,2011,20:16:29,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,SW18 3AP,SW18,,,E09000032,WANDSWORTH,Wandsworth,E05014026,Wandle,Wandle,526174.0,173852.0,526150,173850,51.44960537,-0.185617952,London,Wandsworth,309.0,Wandsworth,,,1.0,1.0,1,60,260,4.0
1957111.0,2011-01-04,2011,23:37:40,23,Fire,Secondary Fire,,Outdoor,Wasteland ,In street remote from gazetteer location,SW18 3RJ,SW18,,,E09000032,WANDSWORTH,Wandsworth,E05014027,Wandsworth Common,Wandsworth Common,527298.0,173761.0,527250,173750,51.44853635,-0.169483744,London,Tooting,237.0,Tooting,,,1.0,1.0,1,60,260,1.0
2296111.0,2011-01-05,2011,19:26:52,19,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,TW2 6EG,TW2,,,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013781,Heathfield,Heathfield,513068.0,173309.0,513050,173350,51.44749065,-0.374314386,London,Twickenham,336.0,Twickenham,478.0,Heston,2.0,2.0,2,60,260,1.0
2301111.0,2011-01-05,2011,19:47:06,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,WC1N 1AX,WC1N,,,E09000007,CAMDEN,Camden,E05013666,King's Cross,King's Cross,530375.0,182342.0,530350,182350,51.52495301,-0.122063115,London,Euston,240.0,Euston,,,1.0,1.0,1,60,260,8.0
2231111.0,2011-01-05,2011,16:02:35,16,Fire,Secondary Fire,,Outdoor,Park ,In street outside gazetteer location,TW1 1BY,TW1,,,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013785,St. Margarets & North Twickenham,St. Margarets & North Twickenham,515913.0,173975.0,515950,173950,51.45290154,-0.333174568,London,Twickenham,619.0,Twickenham,,,1.0,1.0,1,60,260,2.0
2245111.0,2011-01-05,2011,17:11:52,17,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,E7 9QN,E7,46053108.0,22207816.0,E09000025,NEWHAM,Newham,E05013914,Green Street West,Green Street West,541026.0,184116.0,541050,184150,51.53833626,0.032078168,London,Stratford,314.0,Plaistow,478.0,Stratford,2.0,2.0,2,60,260,1.0
2780111.0,2011-01-06,2011,23:21:26,23,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,In street outside gazetteer location,E16 3DB,E16,,,E09000025,NEWHAM,Newham,E05013908,Custom House,Custom House,541202.0,181046.0,541250,181050,51.51070552,0.033384904,London,Plaistow,170.0,Plaistow,186.0,Plaistow,1.0,2.0,2,60,260,1.0
