IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
3091.0,2009-01-01,2009,00:04:27,0,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,UB10 0DG,UB10,100021491527.0,21401491.0,E09000017,HILLINGDON,Hillingdon,E05013571,Hillingdon East,Hillingdon East,507738.0,182805.0,507750,182850,51.53388171,-0.448088609,London,Hillingdon,210.0,Hillingdon,,,1.0,1.0,1,60,255,2.0
651091.0,2009-01-01,2009,22:23:22,22,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,RM3 7AS,RM3,,,E09000016,HAVERING,Havering,E05013975,Heaton,Heaton,552504.0,190993.0,552550,190950,51.59714399,0.200433719,London,Harold Hill,382.0,Romford,,,1.0,1.0,1,60,255,1.0
523091.0,2009-01-01,2009,18:10:04,18,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,Open land/water - nearest gazetteer location,CR4 1HA,CR4,,,E09000024,MERTON,Merton,E05013814,Figge's Marsh,Figge's Marsh,528387.0,168717.0,528350,168750,51.4029595,-0.155646724,London,Mitcham,367.0,Mitcham,,,1.0,1.0,1,60,255,1.0
471091.0,2009-01-01,2009,16:56:51,16,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,E6 2ES,E6,,,E09000025,NEWHAM,Newham,E05013926,Wall End,Wall End,543360.0,183932.0,543350,183950,51.53609525,0.065633663,London,East Ham,144.0,East Ham,,,1.0,1.0,1,60,255,1.0
437091.0,2009-01-01,2009,15:42:24,15,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,On land associated with building,CR0 9AZ,CR0,200001207214.0,20501718.0,E09000008,CROYDON,Croydon,E05011470,New Addington North,New Addington North,537797.0,163936.0,537750,163950,51.35779089,-0.022301868,London,Addington,251.0,Addington,,,1.0,1.0,1,60,255,3.0
422091.0,2009-01-01,2009,15:19:24,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,TW4 7JW,TW4,,,E09000018,HOUNSLOW,Hounslow,E05013624,Hounslow West,Hounslow West,511700.0,176067.0,511750,176050,51.47255082,-0.393121581,London,Feltham,375.0,Feltham,,,1.0,1.0,1,60,255,1.0
465091.0,2009-01-01,2009,16:47:12,16,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,SM2 7PQ,SM2,5870000773.0,22603309.0,E09000029,SUTTON,Sutton,E05013758,Cheam,Cheam,524472.0,162607.0,524450,162650,51.3489188,-0.214038537,London,Sutton,433.0,Sutton,,,1.0,1.0,1,60,255,1.0
402091.0,2009-01-01,2009,14:22:48,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,RM14 1HX,RM14,,,E09000016,HAVERING,Havering,E05013968,Cranham,Cranham,558073.0,187779.0,558050,187750,51.56673421,0.279325355,London,Hornchurch,502.0,Hornchurch,,,1.0,1.0,1,60,255,1.0
359091.0,2009-01-01,2009,12:33:37,12,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,SM2 5BT,SM2,,,E09000029,SUTTON,Sutton,E05013767,Sutton South,Sutton South,526051.0,163475.0,526050,163450,51.35637186,-0.191070068,London,Sutton,465.0,Sutton,,,1.0,1.0,1,60,255,1.0
337091.0,2009-01-01,2009,11:41:32,11,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,SE26 5SG,SE26,100021959029.0,22001455.0,E09000023,LEWISHAM,Lewisham,E05013731,Sydenham,Sydenham,536334.0,171479.0,536350,171450,51.42592734,-0.040407233,London,Forest Hill,343.0,Forest Hill,353.0,Forest Hill,1.0,2.0,2,60,255,1.0
