Conventions,G,BADC-CSV,1
title,G,uk-mean-wind-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point series
collection_name,G,midas-open
collection_version_number,G,dataset-version-202507
history,G,Created 2025-06-24
last_revised_date,G,2025-06-24
observation_station,G,kenley-airfield
historic_county_name,G,greater-london
authority,G,Met Office
authority_comments,G,The authority is the latest organisation which owned the station
authority_comments,G,Closed stations without an authority listed have the authority set to NA
midas_station_id,G,00726
location,G,51.304,-0.092
height,G,170,m
date_valid,G,2009-01-01 00:00:00,2009-12-31 23:59:59
midas_qc_version_number,G,1
comments,G,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
comments,G,This file contains station observations
comments,G,missing values are identified with the missing data flag
missing_value,G,NA
coordinate_variable,ob_end_time,t
long_name,ob_end_time,Date at end of observation period,s
type,ob_end_time,char
comments,ob_end_time,Date and time (YYYY-MM-DD HH:MM:SS) at the end of the observation period
long_name,id,station identifier,1
type,id,char
comments,id,a station may have more than one id assigned to it designated by the id_type
long_name,id_type,identifier type,1
type,id_type,char
comments,id_type,a station may have more than one id assigned to it defined by id_type
long_name,ob_hour_count,Observation hour count,hours
type,ob_hour_count,int
long_name,version_num,midas qc version number,1
type,version_num,int
comments,version_num,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
long_name,met_domain_name,message type,1
type,met_domain_name,char
comments,met_domain_name,message type (see MIDAS documentation)
long_name,src_id,unique source identifier or station site number,1
type,src_id,int
comments,src_id,unique source identifier or station site number
long_name,rec_st_ind,state indicator for the record,1
type,rec_st_ind,int
comments,rec_st_ind,state indicator for the current stage in the life of the record (see MIDAS documentation)
long_name,mean_wind_dir,Mean wind direciton,deg true
type,mean_wind_dir,int
long_name,mean_wind_speed,Mean wind speed,knots
type,mean_wind_speed,float
long_name,max_gust_dir,Direction of maximum wind gust,deg true
type,max_gust_dir,int
long_name,max_gust_speed,Speed of maximum wind gust,knots
type,max_gust_speed,float
long_name,max_gust_ctime,Clock time of maximum gust HHMM,s
type,max_gust_ctime,char
long_name,mean_wind_dir_q,QC code: Mean wind direction,1
type,mean_wind_dir_q,int
long_name,mean_wind_speed_q,QC code: Mean wind speed,1
type,mean_wind_speed_q,int
long_name,max_gust_dir_q,QC code: Direction of maximum wind gust,1
type,max_gust_dir_q,int
long_name,max_gust_speed_q,QC code: Speed of maximum wind gust,1
type,max_gust_speed_q,int
long_name,max_gust_ctime_q,QC code: Clock time of maximum gust HHMM,1
type,max_gust_ctime_q,int
long_name,mean_wind_dir_j,Descriptor: Mean wind direction,1
type,mean_wind_dir_j,char
long_name,mean_wind_speed_j,Descriptor: Mean wind speed,1
type,mean_wind_speed_j,char
long_name,max_gust_dir_j,Descriptor: Direction of maximum wind gust,1
type,max_gust_dir_j,char
long_name,max_gust_speed_j,Descriptor: Speed of maximum wind gust,1
type,max_gust_speed_j,char
long_name,meto_stmp_time,Met Office receipt stamp time,s
type,meto_stmp_time,char
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS)
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS,minutes
type,midas_stmp_etime,int
data
ob_end_time,id_type,id,ob_hour_count,met_domain_name,version_num,src_id,rec_st_ind,mean_wind_dir,mean_wind_speed,max_gust_dir,max_gust_speed,max_gust_ctime,mean_wind_dir_q,mean_wind_speed_q,max_gust_dir_q,max_gust_speed_q,max_gust_ctime_q,mean_wind_dir_j,mean_wind_speed_j,max_gust_dir_j,max_gust_speed_j,meto_stmp_time,midas_stmp_etime
2009-01-01 19:00:00,WIND,527501,1,HCM,1,726,1011,40.0,3.0,30.0,6.0,1843.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-01 18:54:00,367.0
2009-01-01 20:00:00,WIND,527501,1,HCM,1,726,1011,30.0,3.0,30.0,7.0,1926.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-01 19:54:00,307.0
2009-01-01 21:00:00,WIND,527501,1,HCM,1,726,1011,40.0,3.0,30.0,6.0,2013.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-01 20:56:00,245.0
2009-01-01 22:00:00,WIND,527501,1,HCM,1,726,1011,40.0,2.0,30.0,5.0,2147.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-01 21:53:00,188.0
2009-01-01 23:00:00,WIND,527501,1,HCM,1,726,1011,10.0,3.0,30.0,5.0,2230.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-01 22:54:00,127.0
2009-01-02 00:00:00,WIND,527501,1,HCM,1,726,1011,10.0,3.0,10.0,5.0,2325.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-01 23:53:00,1511.0
2009-01-02 01:00:00,WIND,527501,1,HCM,1,726,1011,10.0,3.0,10.0,5.0,4.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 00:53:00,1451.0
2009-01-02 02:00:00,WIND,527501,1,HCM,1,726,1011,20.0,3.0,20.0,6.0,130.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 01:53:00,1391.0
2009-01-02 03:00:00,WIND,527501,1,HCM,1,726,1011,20.0,4.0,10.0,6.0,222.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 02:53:00,1331.0
2009-01-02 04:00:00,WIND,527501,1,HCM,1,726,1011,20.0,3.0,20.0,5.0,302.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 03:54:00,1270.0
2009-01-02 05:00:00,WIND,527501,1,HCM,1,726,1011,20.0,3.0,20.0,7.0,433.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 04:54:00,1210.0
2009-01-02 06:00:00,WIND,527501,1,HCM,1,726,1011,30.0,4.0,20.0,7.0,541.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 05:53:00,1151.0
2009-01-02 07:00:00,WIND,527501,1,HCM,1,726,1011,10.0,4.0,20.0,7.0,553.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 06:53:00,1091.0
2009-01-02 08:00:00,WIND,527501,1,HCM,1,726,1011,20.0,5.0,30.0,7.0,735.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 07:52:00,1032.0
2009-01-02 09:00:00,WIND,527501,1,HCM,1,726,1011,10.0,5.0,10.0,7.0,821.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 08:56:00,968.0
2009-01-02 10:00:00,WIND,527501,1,HCM,1,726,1011,10.0,5.0,10.0,7.0,948.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 09:53:00,911.0
2009-01-02 11:00:00,WIND,527501,1,HCM,1,726,1011,30.0,5.0,20.0,8.0,1038.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 10:54:00,850.0
2009-01-02 12:00:00,WIND,527501,1,HCM,1,726,1011,30.0,6.0,20.0,12.0,1146.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 11:53:00,791.0
2009-01-02 13:00:00,WIND,527501,1,HCM,1,726,1011,30.0,5.0,20.0,11.0,1248.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 12:53:00,731.0
2009-01-02 14:00:00,WIND,527501,1,HCM,1,726,1011,30.0,6.0,30.0,13.0,1329.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 13:53:00,671.0
2009-01-02 15:00:00,WIND,527501,1,HCM,1,726,1011,40.0,7.0,10.0,13.0,1431.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 14:53:00,611.0
2009-01-02 16:00:00,WIND,527501,1,HCM,1,726,1011,40.0,6.0,40.0,14.0,1457.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 15:53:00,551.0
2009-01-02 17:00:00,WIND,527501,1,HCM,1,726,1011,40.0,6.0,60.0,11.0,1553.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 16:53:00,491.0
2009-01-02 18:00:00,WIND,527501,1,HCM,1,726,1011,40.0,6.0,60.0,15.0,1744.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 17:53:00,431.0
2009-01-02 19:00:00,WIND,527501,1,HCM,1,726,1011,60.0,7.0,60.0,14.0,1752.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 18:54:00,370.0
2009-01-02 20:00:00,WIND,527501,1,HCM,1,726,1011,60.0,5.0,60.0,16.0,1858.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 19:53:00,311.0
2009-01-02 21:00:00,WIND,527501,1,HCM,1,726,1011,50.0,4.0,50.0,9.0,1955.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 20:56:00,248.0
2009-01-02 22:00:00,WIND,527501,1,HCM,1,726,1011,60.0,4.0,60.0,7.0,2113.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 21:53:00,191.0
2009-01-02 23:00:00,WIND,527501,1,HCM,1,726,1011,60.0,2.0,70.0,6.0,2242.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 22:53:00,131.0
2009-01-03 00:00:00,WIND,527501,1,HCM,1,726,1011,80.0,4.0,80.0,9.0,2326.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-02 23:54:00,1507.0
2009-01-03 01:00:00,WIND,527501,1,HCM,1,726,1011,70.0,4.0,110.0,9.0,12.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 00:54:00,1447.0
2009-01-03 02:00:00,WIND,527501,1,HCM,1,726,1011,60.0,3.0,60.0,9.0,146.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 01:53:00,1388.0
2009-01-03 03:00:00,WIND,527501,1,HCM,1,726,1011,50.0,3.0,80.0,9.0,153.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 02:53:00,1328.0
2009-01-03 04:00:00,WIND,527501,1,HCM,1,726,1011,40.0,3.0,60.0,6.0,300.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 03:54:00,1267.0
2009-01-03 05:00:00,WIND,527501,1,HCM,1,726,1011,30.0,3.0,30.0,6.0,441.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 04:53:00,1208.0
2009-01-03 06:00:00,WIND,527501,1,HCM,1,726,1011,50.0,2.0,30.0,6.0,503.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 05:54:00,1147.0
2009-01-03 07:00:00,WIND,527501,1,HCM,1,726,1011,50.0,2.0,60.0,4.0,645.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 06:54:00,1087.0
2009-01-03 08:00:00,WIND,527501,1,HCM,1,726,1011,50.0,2.0,50.0,4.0,732.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 07:53:00,1028.0
2009-01-03 09:00:00,WIND,527501,1,HCM,1,726,1011,50.0,1.0,50.0,3.0,812.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 08:55:00,966.0
2009-01-03 10:00:00,WIND,527501,1,HCM,1,726,1011,60.0,1.0,50.0,2.0,949.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 09:52:00,909.0
2009-01-03 11:00:00,WIND,527501,1,HCM,1,726,1011,60.0,2.0,60.0,3.0,1031.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 10:54:00,847.0
2009-01-03 12:00:00,WIND,527501,1,HCM,1,726,1011,60.0,2.0,70.0,4.0,1148.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 11:54:00,787.0
2009-01-03 13:00:00,WIND,527501,1,HCM,1,726,1011,50.0,3.0,70.0,6.0,1249.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 12:52:00,729.0
2009-01-03 14:00:00,WIND,527501,1,HCM,1,726,1011,30.0,4.0,40.0,6.0,1318.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 13:52:00,669.0
2009-01-03 15:00:00,WIND,527501,1,HCM,1,726,1011,30.0,3.0,30.0,6.0,1421.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 14:53:00,608.0
2009-01-03 16:00:00,WIND,527501,1,HCM,1,726,1011,30.0,3.0,30.0,8.0,1502.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 15:54:00,547.0
2009-01-03 17:00:00,WIND,527501,1,HCM,1,726,1011,30.0,3.0,30.0,5.0,1615.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 16:53:00,488.0
2009-01-03 18:00:00,WIND,527501,1,HCM,1,726,1011,30.0,3.0,20.0,6.0,1652.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 17:54:00,427.0
2009-01-03 19:00:00,WIND,527501,1,HCM,1,726,1011,50.0,2.0,30.0,5.0,1837.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 18:53:00,368.0
2009-01-03 20:00:00,WIND,527501,1,HCM,1,726,1011,30.0,2.0,40.0,4.0,1907.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 19:53:00,308.0
2009-01-03 21:00:00,WIND,527501,1,HCM,1,726,1011,20.0,2.0,360.0,3.0,2021.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 20:55:00,246.0
2009-01-03 22:00:00,WIND,527501,1,HCM,1,726,1011,30.0,1.0,30.0,2.0,2052.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 21:53:00,188.0
2009-01-03 23:00:00,WIND,527501,1,HCM,1,726,1011,20.0,1.0,270.0,2.0,2249.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 22:53:00,128.0
2009-01-04 00:00:00,WIND,527501,1,HCM,1,726,1011,270.0,3.0,270.0,3.0,2347.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-03 23:54:00,1509.0
2009-01-04 01:00:00,WIND,527501,1,HCM,1,726,1011,270.0,3.0,280.0,4.0,38.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 00:53:00,1450.0
2009-01-04 02:00:00,WIND,527501,1,HCM,1,726,1011,260.0,3.0,270.0,5.0,122.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 01:54:00,1389.0
2009-01-04 03:00:00,WIND,527501,1,HCM,1,726,1011,260.0,3.0,260.0,5.0,158.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 02:53:00,1330.0
2009-01-04 04:00:00,WIND,527501,1,HCM,1,726,1011,250.0,3.0,250.0,4.0,344.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 03:54:00,1269.0
2009-01-04 05:00:00,WIND,527501,1,HCM,1,726,1011,250.0,4.0,250.0,6.0,449.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 04:53:00,1210.0
2009-01-04 06:00:00,WIND,527501,1,HCM,1,726,1011,250.0,3.0,250.0,6.0,451.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 05:53:00,1150.0
2009-01-04 07:00:00,WIND,527501,1,HCM,1,726,1011,250.0,5.0,250.0,6.0,641.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 06:53:00,1090.0
2009-01-04 08:00:00,WIND,527501,1,HCM,1,726,1011,240.0,5.0,240.0,6.0,723.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 07:54:00,1029.0
2009-01-04 09:00:00,WIND,527501,1,HCM,1,726,1011,250.0,4.0,240.0,6.0,817.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 08:55:00,968.0
2009-01-04 10:00:00,WIND,527501,1,HCM,1,726,1011,250.0,5.0,260.0,8.0,949.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 09:53:00,910.0
2009-01-04 11:00:00,WIND,527501,1,HCM,1,726,1011,270.0,7.0,260.0,12.0,1032.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 10:53:00,850.0
2009-01-04 12:00:00,WIND,527501,1,HCM,1,726,1011,280.0,6.0,270.0,12.0,1053.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 11:53:00,790.0
2009-01-04 13:00:00,WIND,527501,1,HCM,1,726,1011,290.0,6.0,270.0,9.0,1240.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 12:53:00,730.0
2009-01-04 14:00:00,WIND,527501,1,HCM,1,726,1011,280.0,7.0,280.0,11.0,1341.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 13:53:00,670.0
2009-01-04 15:00:00,WIND,527501,1,HCM,1,726,1011,270.0,5.0,280.0,9.0,1410.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 14:53:00,610.0
2009-01-04 16:00:00,WIND,527501,1,HCM,1,726,1011,270.0,7.0,260.0,11.0,1530.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 15:53:00,550.0
2009-01-04 17:00:00,WIND,527501,1,HCM,1,726,1011,260.0,6.0,250.0,10.0,1556.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 16:54:00,489.0
2009-01-04 18:00:00,WIND,527501,1,HCM,1,726,1011,260.0,6.0,280.0,10.0,1703.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 17:53:00,430.0
2009-01-04 19:00:00,WIND,527501,1,HCM,1,726,1011,260.0,6.0,260.0,9.0,1751.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 18:54:00,369.0
2009-01-04 20:00:00,WIND,527501,1,HCM,1,726,1011,260.0,6.0,270.0,9.0,1949.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 19:53:00,310.0
2009-01-04 21:00:00,WIND,527501,1,HCM,1,726,1011,260.0,6.0,270.0,9.0,1950.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 20:55:00,248.0
2009-01-04 22:00:00,WIND,527501,1,HCM,1,726,1011,270.0,5.0,260.0,10.0,2055.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 21:53:00,190.0
2009-01-04 23:00:00,WIND,527501,1,HCM,1,726,1011,270.0,5.0,270.0,8.0,2241.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 22:54:00,129.0
2009-01-05 00:00:00,WIND,527501,1,HCM,1,726,1011,280.0,6.0,280.0,9.0,2349.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-04 23:53:00,1508.0
2009-01-05 01:00:00,WIND,527501,1,HCM,1,726,1011,290.0,6.0,300.0,10.0,29.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 00:56:00,1445.0
2009-01-05 02:00:00,WIND,527501,1,HCM,1,726,1011,300.0,6.0,310.0,10.0,148.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 01:53:00,1388.0
2009-01-05 03:00:00,WIND,527501,1,HCM,1,726,1011,310.0,7.0,300.0,11.0,216.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 02:54:00,1327.0
2009-01-05 04:00:00,WIND,527501,1,HCM,1,726,1011,300.0,6.0,280.0,10.0,335.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 03:53:00,1268.0
2009-01-05 05:00:00,WIND,527501,1,HCM,1,726,1011,310.0,7.0,300.0,11.0,441.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 04:54:00,1207.0
2009-01-05 06:00:00,WIND,527501,1,HCM,1,726,1011,330.0,6.0,310.0,10.0,450.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 05:54:00,1147.0
2009-01-05 07:00:00,WIND,527501,1,HCM,1,726,1011,330.0,5.0,320.0,8.0,647.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 06:54:00,1087.0
2009-01-05 08:00:00,WIND,527501,1,HCM,1,726,1011,350.0,9.0,10.0,20.0,737.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 07:53:00,1028.0
2009-01-05 09:00:00,WIND,527501,1,HCM,1,726,1011,10.0,10.0,360.0,19.0,810.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 08:54:00,967.0
2009-01-05 10:00:00,WIND,527501,1,HCM,1,726,1011,40.0,9.0,70.0,24.0,928.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 09:53:00,908.0
2009-01-05 11:00:00,WIND,527501,1,HCM,1,726,1011,40.0,9.0,50.0,20.0,1019.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 10:53:00,848.0
2009-01-05 12:00:00,WIND,527501,1,HCM,1,726,1011,50.0,10.0,40.0,20.0,1126.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 11:53:00,788.0
2009-01-05 13:00:00,WIND,527501,1,HCM,1,726,1011,50.0,11.0,80.0,23.0,1237.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 12:53:00,728.0
2009-01-05 14:00:00,WIND,527501,1,HCM,1,726,1011,50.0,11.0,50.0,26.0,1306.0,6,6,6,6,6,NA,NA,NA,NA,2009-01-05 13:53:00,668.0
